3 15225 23341
0 0     -385.99 387.12
-3.2633421761267591e+01
1.4209382639307981e+01
3.8533353446098639e-01
-3.0028739043653040e+01
1.5374976817738856e+01
2.7841755410904240e-01
-2.3265262056708973e+01
-8.5113733169329375e+00
4.3818737443001182e-01
-3.2447535440818214e+01
1.4377732007173643e+01
2.5040807450421326e-01
-3.1997623488148083e+01
1.4760978196435969e+01
2.6431043225167961e-01
-3.2738959377205553e+01
1.4610935111019984e+01
1.8069629119183842e-01
-2.7182969160145337e+01
1.4930959028637846e+01
1.8481648550407578e-01
-2.6662963036033130e+01
1.4247981203509811e+01
2.5869196811350448e-01
-3.0502966397217676e+01
-1.2349404225747083e+01
2.6441761742403708e-01
-3.2695172217135564e+01
1.4564493913617003e+01
1.1551787967796177e-01
-2.8215666036554627e+01
1.4659660843696571e+01
-6.2836552625152614e-02
-2.7329632035679406e+01
1.4672047698865823e+01
-7.2893436030304709e-02
-2.7305972928326668e+01
1.4774129253734207e+01
-6.9356822198765572e-02
-2.7376182123982058e+01
1.4319385213096606e+01
-9.5408326731705351e-02
-2.8727248965327860e+01
2.7227218526993355e+00
1.3274170943265545e-01
-2.1581647146568180e+01
6.1830230472565919e+00
5.2476802111613215e-02
-2.5033712744692956e+01
4.2745849753354985e+00
-6.7982049555412804e-04
-2.1988512826405785e+01
-9.0995783667732635e+00
-2.1507975638450436e-01
-3.2205647471644134e+01
-9.0703796341689795e+00
-2.3921162135130830e-01
-3.2143648938644560e+01
-1.1895386872780671e+00
-5.8023987199694753e-02
-2.1803429223165821e+01
-1.0506592628933443e+01
-3.2018671552221822e-01
-3.1883695393296112e+01
-3.4825238024509293e+00
-1.5167195005889772e-01
-2.3088021297783609e+01
-1.4873252624431959e+00
-1.6680472688365533e-01
-2.2260341635994664e+01
2.7635123554007470e+00
-1.5518808123494296e-01
-2.0448942197829780e+01
-9.8448121783772695e+00
-3.8127149201224320e-01
-3.0216196868415043e+01
-8.9735248882539800e+00
-3.7718422441614624e-01
-3.1900297589175572e+01
1.5468917361124884e+01
-4.2709782073533559e-01
-2.8581053834889666e+01
1.4776966064542464e+01
-4.7385203869532871e-01
-2.7354553376866011e+01
-1.0632772303405519e+01
-4.9511512163637089e-01
-3.1776679952692596e+01
4.2254451552644650e+00
-3.6301132729959834e-01
-2.1410100063720151e+01
-8.1304709147793552e+00
-8.6151152597596792e-01
-3.1273789683499974e+01
1.5617586457122430e+01
-6.0217334160566549e-01
-2.6410919096531835e+01
-8.0283487668212654e+00
-8.0286196397112453e-01
-3.1441995952180935e+01
-3.3972798748470217e+00
-4.8613529428771873e-01
-2.2794996052890685e+01
-3.3863933145849470e+00
-4.9557028066622200e-01
-2.2710844812414596e+01
1.4556168593818490e+00
-4.2875136479824638e-01
-2.0516088618490059e+01
1.4218519783064658e+00
-4.3208910406986223e-01
-2.0354676773568631e+01
1.6142632922887248e+01
-8.6795967161866006e-01
-3.1095959249584030e+01
1.4660773498736699e+01
-9.7537152161374252e-01
-2.9095960649599341e+01
1.5595770693461041e+01
-8.2545195588702958e-01
-2.5263132397568491e+01
-1.1140807703403379e+01
-1.2359227214948758e+00
-3.1025245720535249e+01
1.4820583712674670e+01
-1.4000168035648961e+00
-2.8726658468074778e+01
-9.3265219973495288e+00
-1.7190064525209612e+00
-3.0095358467661782e+01
4.4362517058448390e+00
-1.1712396657012418e+00
-2.1045938864132960e+01
1.2097798289236705e+01
-1.9138155388683644e+00
-3.0669893855778284e+01
1.5484451738272568e+01
-1.7757155658653418e+00
-2.6926930867983344e+01
-9.1325077335999505e-01
-1.3432516060822137e+00
-2.0898127880931973e+01
-9.2938539576659736e+00
-1.9165775772355893e+00
-2.7889550955491025e+01
1.4862425063732216e+01
-2.2800565645079605e+00
-2.9013171960293022e+01
-8.9253968890496704e+00
-1.9886855112204327e+00
-2.8315940336033336e+01
1.5709666855000833e+01
-2.3302490006224184e+00
-2.6003414173679264e+01
1.5550236842380354e+01
-2.2103381188991174e+00
-2.5792173460854730e+01
1.5879310038491861e+00
-1.6200372854702780e+00
-2.0263030475884452e+01
2.9262339421476113e+00
-1.7193432022990953e+00
-2.1729573190109452e+01
1.9421470813261348e+00
-1.6490614445547742e+00
-2.0729519366078385e+01
-3.7077069262245295e+00
-2.1435672203936300e+00
-2.4883045851291641e+01
4.1655781307442530e-01
-1.7444455618288552e+00
-2.0287920848694970e+01
4.0172595171915884e+00
-1.7886746727728817e+00
-2.0888992784797580e+01
1.5988226489738603e+01
-2.4587408977631875e+00
-2.5468584984539174e+01
2.2666247677873481e+00
-1.8229357107188824e+00
-2.1393626089648528e+01
1.7901004686141238e+01
-2.8776796098507491e+00
-3.0146390331190418e+01
1.6238299382673130e+01
-2.4596318340359224e+00
-2.4241580390458680e+01
1.5331441005958141e+01
-3.0112187719893257e+00
-2.8525503756664548e+01
-7.4427944669491064e-01
-1.9837991188417545e+00
-2.0713168943092963e+01
-9.4979432288625532e+00
-2.8658778440522017e+00
-2.8535017550914276e+01
-7.0896841481131068e-01
-2.1644970338908123e+00
-2.0613007154494177e+01
1.6088912282720010e+01
-2.9702264517085992e+00
-2.5442543288810139e+01
3.6579374389964663e+00
-2.2627941017693858e+00
-2.0600301435977091e+01
-9.3683758572138078e+00
-2.9821527779072339e+00
-2.6231935451268441e+01
-1.2285523853882450e+00
-2.3553571331873426e+00
-2.0356540667327220e+01
-2.7869467099532907e+00
-2.7426613641433950e+00
-2.2885517074178683e+01
-6.8156265408823768e-01
-2.4620780994800957e+00
-2.0646474487051695e+01
4.2430473133823821e+00
-2.5261488432406192e+00
-2.0358963432718600e+01
-1.2452638888202228e+00
-2.4577674706046544e+00
-2.0185286271685026e+01
-1.2264618135865670e+00
-2.4793659847561678e+00
-2.0171449134562021e+01
1.6023383137600771e+01
-3.3809605756248917e+00
-2.4954749679661951e+01
-8.9263286136082165e+00
-3.2636952090785694e+00
-2.5356099093791681e+01
3.9759626658066693e+00
-2.5998623610065232e+00
-2.0261028074119327e+01
1.6100905638650982e+01
-3.6562796887361224e+00
-2.7693029839955319e+01
1.6119584663803010e+01
-3.6638876171684629e+00
-2.4938174162258640e+01
-3.8381394016592502e-01
-2.8779620785304694e+00
-2.0707817437364113e+01
2.1672094413734824e+00
-2.9571753998711108e+00
-2.0894603575976316e+01
3.0206181741137095e+00
-2.9421232922050389e+00
-1.9801682679175677e+01
1.8576345633762548e+00
-3.1112534971310533e+00
-1.9933816789932965e+01
4.0053926433524305e+00
-3.7809330534422712e+00
-2.1706978960791556e+01
-7.2411295293566025e-01
-3.9419500055701162e+00
-2.1833384693035445e+01
2.7399633409578661e-01
-4.1333572428918819e+00
-2.1215643456653293e+01
4.5567900941245787e+00
-4.5217537289628096e+00
-2.2435901889472667e+01
5.0930229860163276e+00
-4.7429140753038705e+00
-2.2660799180288670e+01
5.5337351777121322e+00
-5.0433103122899468e+00
-2.2596184892992341e+01
1.4826023377946713e+01
-6.5109836464585511e+00
-2.6863026438595146e+01
6.3613244616304367e+00
-5.9882557718727725e+00
-2.3640248363044456e+01
6.3070939900107970e+00
-5.9608126218111961e+00
-2.3440940169526829e+01
4.7306098192912643e-01
-5.8569770597817881e+00
-2.1225677297477390e+01
8.0120218634679254e+00
-6.8542660869279093e+00
-2.3739410982843118e+01
7.5570954102936012e+00
-6.9686296309956184e+00
-2.3228078857526782e+01
1.4825342572388186e+01
-7.8193191618743541e+00
-2.5688486191432123e+01
-5.0896912293637557e+00
-6.9800986475022908e+00
-2.3181212856968433e+01
1.3736804073853472e+01
-8.1500021372670695e+00
-2.4718461688176852e+01
-4.6121972058726772e+00
-7.4080018360780455e+00
-2.2359948242265734e+01
1.3351742306398625e+01
-8.4598922413872053e+00
-2.4362901612457897e+01
-2.5681870881452871e+00
-7.7641549972748045e+00
-2.1835892871754041e+01
-2.5153291102415016e+00
-7.8657769988172364e+00
-2.1856230776457441e+01
-3.6615876717625380e+00
-7.8359493719694235e+00
-2.1771720298592562e+01
6.4356334450106631e+00
-8.0634380260527951e+00
-2.1678122553946139e+01
-1.9081491452281925e+00
-8.1931768569876233e+00
-2.1420518893312927e+01
-1.3406582455439962e+00
-8.2468208271339591e+00
-2.1326388057152652e+01
-5.2439630836056779e+00
-7.5919423189964608e+00
-1.9623336463558793e+01
1.9256969130640282e+00
-8.2726851562746084e+00
-2.1041097575472293e+01
-2.7036669152593035e-01
-8.2600183331903647e+00
-2.0980482020898105e+01
-1.8179899059912203e+00
-8.2514688549469764e+00
-2.1148084940724104e+01
2.1246984548990651e+00
-8.4622344367747839e+00
-2.1126158599644722e+01
2.3661279029987264e-01
-8.2379742453895801e+00
-2.0617922314655090e+01
6.2122785366647859e-01
-8.2463131803909864e+00
-2.0800798187145233e+01
-6.6108281993533891e-01
-8.5188633790819939e+00
-2.1066883474660774e+01
1.3128442860004048e+00
-8.4273806630676305e+00
-2.0728984768843148e+01
1.3939164934244573e+01
-9.6646532050454734e+00
-2.3613558111191129e+01
8.0839764980074467e+00
-8.9331131840512246e+00
-2.1363902762052955e+01
1.3106990268870998e+01
1.4897153971083274e+01
-3.1280851534998860e+01
-1.3675901711297644e+01
1.6341799445887691e+01
-3.4870659298150812e+01
1.0020673189890500e+01
2.3336658245850916e+01
-5.1255235197704366e+01
1.9467150882034069e+01
2.6469019549685122e+01
-5.7982788958515080e+01
2.0430804196084381e+01
2.6583259443960380e+01
-5.8241257290361787e+01
7.0730996216020365e+00
2.2270493807122765e+01
-4.9647214301598240e+01
9.7773606101133890e+00
2.3123331075014338e+01
-5.1481829981310277e+01
-2.6966763033713772e+01
2.2342389308349748e+01
-4.9123105047235072e+01
-1.0272473586651623e+01
1.7174167087274039e+01
-3.7857345947120798e+01
1.3672869639160274e+01
1.4110348250992820e+01
-3.0435149316223118e+01
1.3484783683802981e+01
1.3950467951684089e+01
-3.0049952220112129e+01
-1.5975328767945259e+01
1.5847634655100240e+01
-3.4399035770580824e+01
-4.7518260258027256e+00
1.8649143538961411e+01
-4.1723745478502131e+01
-4.7518260258027256e+00
1.8649143538961411e+01
-4.1723745478502131e+01
1.5303353777151841e+01
2.4468447953407686e+01
-5.4854340756354503e+01
-5.1509873537717903e+00
1.8578303239124633e+01
-4.1618615172991056e+01
-5.1255973580008751e+00
1.8594948528719730e+01
-4.1718785224497083e+01
6.9162716265476509e-01
1.9976537411377720e+01
-4.6232236693431084e+01
8.3067426956054131e+00
2.2027845985399331e+01
-5.1124372527526504e+01
8.2833934438044405e+00
2.1954099642294949e+01
-5.0970825278880071e+01
-1.1768246897152736e+01
1.6379287348605800e+01
-3.7731967912830321e+01
8.8265918307984439e+00
2.2001461292677686e+01
-5.1601538518898181e+01
8.8792994335490825e+00
2.2267088090899360e+01
-5.2372026820003697e+01
8.8792994335490825e+00
2.2267088090899360e+01
-5.2372026820003697e+01
1.6489708808269807e-01
1.9529467569001099e+01
-4.6075060324090984e+01
9.8153438354710350e+00
2.1502164937426347e+01
-5.0518962373948810e+01
1.1312741635150058e+01
2.5143548886378259e+01
-5.9830827944257372e+01
1.3634970188289266e+01
1.3502144385774500e+01
-3.0656021517539944e+01
1.3433716028003467e+01
1.3515691158861529e+01
-3.0848083056910927e+01
4.8985360700866307e+00
2.1347023303785647e+01
-5.1051491002118595e+01
6.2749873821284829e+00
2.1591245454112716e+01
-5.1815817271034710e+01
-1.6362629818582665e+01
1.5417483779064645e+01
-3.5529551775286279e+01
-1.6200018665282986e+01
1.5176396583659933e+01
-3.4955489032824509e+01
-1.6511367239821151e+01
1.4954901240895609e+01
-3.4693162513154014e+01
1.9565302855806443e+01
2.4942416972810790e+01
-6.0031004977927999e+01
1.4351931217285710e+01
1.3793248402360550e+01
-3.1988070073281076e+01
1.2313046805522113e+01
1.0885676238977750e+01
-2.5003555284070242e+01
1.2313046799077796e+01
1.0885676232240565e+01
-2.5003555276313691e+01
-3.5692677480214945e+00
1.7957822259746631e+01
-4.4117509133150520e+01
1.3447071450582239e+01
1.4179226740395221e+01
-3.3674755895396842e+01
9.0722495957185441e+00
2.1289026075830439e+01
-5.3025341914226615e+01
1.2229161230254162e+01
1.0984617122505449e+01
-2.5951182446848261e+01
1.2059347996234065e+01
1.0643184763293123e+01
-2.5180564153155522e+01
4.1363745580503786e-01
1.8702268804075814e+01
-4.7482368133159305e+01
3.8797024947538872e-01
1.8621450421160056e+01
-4.7352620545915350e+01
-1.7480516686702803e+01
1.5379234382960664e+01
-3.8463789858991376e+01
-1.5913990558380398e+01
1.4369681976418264e+01
-3.5688053166476820e+01
1.5935981251947062e-01
1.8417933774075777e+01
-4.7435126180715862e+01
-3.1646201259124435e+01
2.4056509254617993e+01
-6.0597919019669675e+01
-1.2051423773349793e+01
1.4780913063907059e+01
-3.8547553002784852e+01
-2.3452975409043606e+01
1.8145289743419514e+01
-4.6882159023470287e+01
-1.5304318895921934e+01
1.4046019940053487e+01
-3.6194255504073155e+01
-1.7141492136598576e+01
1.4147647286503201e+01
-3.6423084542609807e+01
1.3939351904464019e+01
9.4334174386712508e+00
-2.3240370892331882e+01
1.2080537486509792e+01
1.0118639914988853e+01
-2.5650802284965760e+01
1.3654900862197856e+01
9.7476652839153797e+00
-2.4427441095913693e+01
1.2130907878841843e-01
1.7778552396389927e+01
-4.8445117824408449e+01
1.3001863999829464e+01
1.2847286914310159e+01
-3.3992025200329429e+01
1.3001863999829464e+01
1.2847286914310159e+01
-3.3992025200329429e+01
1.9390509425795042e+01
2.4058171157034163e+01
-6.6036201730583358e+01
-7.9269341308285126e+00
1.5525337775951501e+01
-4.2726054805845166e+01
1.3487545263812370e+01
8.7868722825790382e+00
-2.2537701055120152e+01
-5.0783358042350635e+00
1.6109229557463724e+01
-4.5231727219411738e+01
1.2927024088444961e+01
1.2705472577514707e+01
-3.4272824673335812e+01
-8.3088756105479931e+00
1.5069685756220208e+01
-4.2730383887717359e+01
-7.3006483125591659e+00
1.5376329556056367e+01
-4.3623325316389078e+01
-6.1032930465677904e+00
1.5706817536144337e+01
-4.4554078575757664e+01
-1.2728519400351791e+01
1.3921619346981027e+01
-3.9361074109358164e+01
-1.5529641631145919e+01
1.3676637845775900e+01
-3.8168483820255048e+01
-1.6994827654867407e+01
1.3047215883482444e+01
-3.6588850873827333e+01
-7.8428597941079046e+00
1.4929836080778756e+01
-4.3716641760231539e+01
1.2172681800859278e+01
9.2331813639731593e+00
-2.6544873080181109e+01
-9.7249643873388827e+00
1.4057673520994875e+01
-4.2327138843622762e+01
1.3291040865749158e+01
9.0382075752917910e+00
-2.5633045110514995e+01
-1.1539158096540916e+01
1.3601788206053673e+01
-4.1331312243913551e+01
-7.2558491192051431e+00
1.4540063172576136e+01
-4.4935009585016005e+01
6.5879560051006802e-01
1.6342753205269656e+01
-5.0807468742651082e+01
3.4953289917068529e+00
1.7411571432319207e+01
-5.5085254109560054e+01
-1.0279134211826275e+01
1.3502678988137983e+01
-4.2810889624993209e+01
-3.1189417297829884e+01
1.8363081279992478e+01
-5.8721880426216799e+01
1.2664686403758118e+01
8.0116499839320863e+00
-2.4936265970929149e+01
-2.9283530446022766e+01
1.8072451821373114e+01
-5.8734839502868617e+01
-4.7513898489277970e+00
1.4527469768326721e+01
-4.8283522272737279e+01
1.2775953601692253e+01
1.1615285251185790e+01
-3.7746651296456761e+01
1.5037006204672977e+01
1.1215172199182598e+01
-3.6310346916337984e+01
2.4600572842974611e-01
1.5079961067926272e+01
-5.2259897708726172e+01
-1.0060419941920726e+01
1.2511571702184684e+01
-4.4392170444955255e+01
-1.0037471294311285e+01
1.2469226273443828e+01
-4.4111721535045007e+01
7.6905850662140667e+00
1.4552163862113208e+01
-5.2247156815489468e+01
7.7012819237818162e+00
1.4620125832447775e+01
-5.2402950862893974e+01
-2.9179338970766690e+01
1.5827782593294227e+01
-5.5363449958295270e+01
-2.6918168934316160e+01
1.5659719472427739e+01
-5.5140309025465633e+01
1.3531102386797190e+01
9.9517121976415428e+00
-3.4856191639662043e+01
-1.0788246863290475e+01
1.2197789772468655e+01
-4.4011122749380689e+01
1.3831014345602446e+01
6.7900362950095570e+00
-2.3274045516889547e+01
-6.4375369354809582e+00
1.2786492644803740e+01
-4.7669606147386858e+01
-1.0744529522929144e+01
1.1912015633848828e+01
-4.3868138490095170e+01
1.3447977051894096e+01
7.1368492153063565e+00
-2.5134777866454325e+01
1.7228151669207673e+01
1.1795795737865875e+01
-4.3816254111276869e+01
1.5426967460579448e+01
1.0586381266405109e+01
-3.9342221429137084e+01
1.2302384009485200e+01
7.4738466367012864e+00
-2.6520832548237021e+01
1.2528599097967939e+01
7.3189209724330864e+00
-2.6051615861592246e+01
-4.5694306707154775e+00
1.3055402457188165e+01
-4.9713814106198534e+01
7.5867379261671131e+00
1.3142540592848290e+01
-5.0269710172235214e+01
1.9147766140603177e+00
1.2910769147292058e+01
-4.9755842514874132e+01
1.2334125743891111e+01
7.2242879513605684e+00
-2.6665978501541268e+01
-6.0577414752061136e+00
1.2347031596240813e+01
-4.9008486378873087e+01
-1.6921127135237668e+01
1.0839743338661263e+01
-4.1791204009430373e+01
-1.6921127135237668e+01
1.0839743338661263e+01
-4.1791204009430373e+01
-1.7541509943691231e+01
1.0662587065796862e+01
-4.1664521522104181e+01
-1.3393546716862739e+01
1.0486813676898885e+01
-4.2116379455192707e+01
1.5481366709144710e+01
9.7765523432734334e+00
-3.9156279980207309e+01
-1.2834122772099260e+01
1.1014690433678327e+01
-4.4589173311304222e+01
-8.8002139767342076e+00
1.1583171350124230e+01
-4.7986523123281039e+01
-3.8982812612175644e-01
1.1562339541794865e+01
-4.8195750393239571e+01
-3.7011471290999454e-01
1.1642372791600275e+01
-4.8592102644012613e+01
1.3775806455650104e+01
6.1822121288744691e+00
-2.4221872400117444e+01
2.6549757837319663e+00
1.1503521845372152e+01
-4.8700581707072523e+01
-1.6104778357673400e+01
9.9139956801182674e+00
-4.1189057553470441e+01
-1.7870488607926617e+01
9.8137132205173359e+00
-4.2541245830604176e+01
-1.6998577084149588e+01
9.7848382069950635e+00
-4.2786368128684074e+01
-1.7239740705630339e+01
9.5199271948635538e+00
-4.2017456704818841e+01
2.2561902746122255e+00
1.0141362319011288e+01
-4.6049076825957201e+01
1.2368706196031050e+01
6.7215399659932844e+00
-2.9193882329288829e+01
7.7070397874671128e+00
9.7576959237254801e+00
-4.5132996475481931e+01
-2.4184101839377767e+01
1.0242626412780442e+01
-4.7300264446928857e+01
7.2705540675326290e+00
1.0123022134486122e+01
-4.7760307443229841e+01
1.2446197701901193e+01
6.2084848795771377e+00
-2.8374024636706277e+01
1.3040938244365154e+01
6.1479055483391303e+00
-2.8142503680256432e+01
1.2627124046945427e+01
6.0750389369708255e+00
-2.7702475616557475e+01
-2.4948926999013398e+01
1.0050013308664013e+01
-4.6918607181418018e+01
1.2460177642251734e+01
6.0394160252295590e+00
-2.8836681824362365e+01
-2.9999243451424018e+00
8.9611683024578213e+00
-4.4611603427544026e+01
1.2997907361572663e+01
5.7076832744693595e+00
-2.7006320798692627e+01
-1.6950544638708454e+01
8.4021832076024623e+00
-4.1236557868217226e+01
1.3256366133286745e+01
5.7589436201248949e+00
-2.7743085270333779e+01
1.3267011068127202e+01
5.5976277399590408e+00
-2.6940122105751328e+01
1.3571643975712385e+01
5.4794260655088900e+00
-2.6223950092694164e+01
1.3047586707365769e+01
5.8853421660183551e+00
-2.8639368134792893e+01
1.2528408041049573e+01
5.7770110406119599e+00
-2.9336645825318236e+01
1.2487632495104700e+01
5.7549330371550118e+00
-2.9282976312948623e+01
1.2787019760616044e+01
5.5324987766388576e+00
-2.8086043107487125e+01
-1.2508099728616451e+00
8.0910258135737614e+00
-4.3866242508108868e+01
1.2231601819378055e+01
5.6588253701783247e+00
-3.0435284119671540e+01
-2.8495358121500400e+00
7.4229166799112081e+00
-4.1708734918849402e+01
1.3459146596899274e+01
4.9896073146582598e+00
-2.6533991461518035e+01
