14 22106 67362
2 0     -667.92 123.11
1.2334188685248321e+01
6.1935214105180698e+00
-2.8331832342270378e+01
7.4710936093682498e+00
1.9889576934958878e+01
-5.2439648500243614e+01
1.2484749733411435e+01
7.6470045781766203e+00
-3.1269554373567328e+01
-2.7703444976613132e+00
1.7456025001041947e+01
-4.6153294652624012e+01
1.3324193497230059e+01
1.0047579284036489e+01
-3.6337673052111917e+01
1.2742985045379410e+01
5.3420709024743767e+00
-2.7376678591507620e+01
1.2710278298050978e+01
5.4136773819101984e+00
-2.7467934383968558e+01
1.3797828806199467e+01
9.0407935972979416e+00
-3.4794499627263257e+01
1.2607416373532494e+01
5.4338695820483309e+00
-2.7789987385099103e+01
1.2615371526709469e+01
5.4523255525823719e+00
-2.7908183425774705e+01
1.3659141956451757e+01
4.0803199581419554e+00
-2.5558186522866979e+01
1.3378146337233229e+01
4.1387494989232332e+00
-2.6200572275525161e+01
1.0047896700613649e+01
1.9420166603380775e+01
-5.4727012383969466e+01
1.4087483472245125e+01
3.0738917189400716e+00
-2.4721344175448042e+01
9.1855762558040723e+00
1.9307568228420394e+01
-5.5371958641934377e+01
1.4566791266573295e+01
8.2237754272809660e+00
-3.5342146229593588e+01
1.3988839603353854e+01
2.8433600131842294e+00
-2.5078958247693368e+01
2.7658725847045523e-02
1.6594547092710215e+01
-4.8770938340269154e+01
1.4192442363257388e+01
2.5432415902371099e+00
-2.4895284779649014e+01
1.3612629177941212e+01
1.8242953322858595e+00
-2.3272167352749168e+01
1.3444698273615849e+01
2.2909875675710878e+00
-2.3998107237740864e+01
1.2798072346193711e+01
4.5453125973051742e+00
-2.8497514377311948e+01
1.2751908830710843e+01
4.5271898023441093e+00
-2.8551001386257294e+01
1.3989526386402883e+01
2.6929321073211363e+00
-2.5314581643887649e+01
1.2644320759212464e+01
3.8826430530719893e+00
-2.7390378690329815e+01
1.3190308273667791e+01
2.6841240508107438e+00
-2.5501349958907262e+01
1.2939986968638735e+01
4.1903246938845990e+00
-2.9094654912140022e+01
1.3966376675666920e+01
2.2393717976655170e+00
-2.5646132496557502e+01
1.3657220043843019e+01
2.8542244246791060e+00
-2.6750426814010503e+01
1.3660724366781476e+01
2.7939136650617646e+00
-2.6717199826266995e+01
1.3284989149562087e+01
3.2336099354794086e+00
-2.7702245172367263e+01
2.7373346638394075e-01
1.5801866874348887e+01
-5.0044544963692225e+01
2.7373346638394075e-01
1.5801866874348887e+01
-5.0044544963692225e+01
1.4312016184562538e+01
9.7530683660945375e-02
-2.1754707899607794e+01
1.3616787730124701e+01
1.2747306779738432e+00
-2.4471538087017780e+01
4.1722710315586875e+00
1.6442896499663853e+01
-5.3699950262980543e+01
8.4047821251676758e-01
1.5553664688165847e+01
-5.0900940826315455e+01
1.3919544690414360e+01
1.9018782411763386e+00
-2.6055321081256835e+01
1.3282347385675980e+01
3.0026186159419126e+00
-2.8164828639164227e+01
1.3302944182259459e+01
3.0258915553535024e+00
-2.8195866230619455e+01
1.3448272029864427e+01
2.2565470310617268e+00
-2.6697845196386258e+01
1.4481610370300947e+01
-3.4487805837916419e-01
-2.1571682260884170e+01
3.0163938821944272e+00
1.5931966026582453e+01
-5.3484246401414907e+01
1.3785956092318701e+01
2.3224654144838701e+00
-2.7816183114586590e+01
-2.4673086773183778e-01
1.9648712503822490e+00
-2.1589853962662954e+01
-4.4922559019121694e-01
2.2857251431440115e+00
-2.2250632539995827e+01
1.3854753504368729e+01
1.7870838604595272e+00
-2.6979185146546101e+01
1.3328953062862288e+01
2.0777357391494804e+00
-2.7338496991676912e+01
1.4132604545687849e+01
1.2946380409261338e+00
-2.6370813826326408e+01
1.4543455956690003e+01
-6.7832669084518415e-01
-2.1760707482668284e+01
1.4180687694482167e+01
1.1292172772387705e+00
-2.5855769742143845e+01
1.4214346060192643e+01
1.3030139019234970e+00
-2.6442672397089478e+01
3.5422689308349831e-01
1.2863791139487195e+00
-2.0812548902750191e+01
1.4114423639922387e+01
1.3894046707109751e+00
-2.6714535481395441e+01
1.3660995895409721e+01
1.2898812829587061e+00
-2.6354955958890343e+01
1.7528127243445197e+00
6.9138871226875931e-01
-2.0328272411984408e+01
1.3907606767882214e+01
1.5883087943842873e+00
-2.7492822988679343e+01
3.1433531013603915e+00
4.8085036707500445e-01
-2.0575085904625499e+01
1.4683129287992406e+01
-1.1236008832890161e+00
-2.1586302023940306e+01
1.4482836259370409e+01
7.2887760704614946e-01
-2.6286123848931190e+01
-1.0833382769991660e+01
-6.1230824372087678e-01
-1.2060457668725661e+01
1.3882877931260587e+01
1.4379817616573081e+00
-2.7798417361700661e+01
-1.6433853416497315e+00
2.2821178932090378e+00
-2.2982633872967590e+01
-1.1535541240884073e+00
1.7935831983747894e+00
-2.2269412604329336e+01
1.3587827642621496e+01
1.0468430286727037e+00
-2.6995986999068236e+01
1.3883696767509418e+01
3.0668203944088995e-01
-2.5651729471024407e+01
1.3546301930923773e+01
1.1618754389693813e+00
-2.7536700675079693e+01
1.9290155973331558e+00
1.3032360523207759e-01
-2.0258954790248794e+01
1.3890813785947209e+01
1.1689490571979859e+00
-2.8311133129386448e+01
-1.5131677087192104e+00
3.6603273894650825e+00
-2.7216715170323930e+01
1.3988071916407856e+01
-1.6412957432225397e+00
-2.1397995144278312e+01
1.3955696238089967e+01
1.1634808164358852e+00
-2.8595335379068029e+01
-1.6363336580791448e+00
1.8147006838160176e+00
-2.2669527737043865e+01
3.0008509945599737e+00
-1.7897174649439121e-01
-2.0253120438456019e+01
1.4106134244928349e+01
6.8291787606173693e-01
-2.7806281783196376e+01
1.3997911927556611e+01
4.5408560528030978e-01
-2.7241670052967802e+01
1.3669541893680687e+01
2.5084658359166284e-01
-2.6571552516967493e+01
1.3579711763083280e+01
8.1437550029593420e-01
-2.8010237905071531e+01
1.4189921032705275e+01
2.5739117460530803e-01
-2.7728349958541390e+01
-1.9627619671546641e+00
1.9588064973785673e+00
-2.4128486963906234e+01
1.4461111350920877e+01
-4.8378656831888717e-02
-2.7328840704415530e+01
1.4473941480852666e+01
-6.1987108899934376e-02
-2.7215629813770281e+01
-1.6492557430460779e+00
1.2819354475863489e+00
-2.2807309365796286e+01
4.7595284344810107e+00
-6.1004925432095491e-01
-2.1138636803885436e+01
1.3939360169926671e+01
1.3343479051313564e-01
-2.7829768324377767e+01
1.4277455880748695e+01
6.9274518367786878e-02
-2.8071874127364573e+01
-1.0163606503759801e+00
6.3401389282630150e-01
-2.1828235346455727e+01
-2.4587973276882682e+00
2.1090985795330037e+00
-2.5070817406276305e+01
1.4088198842137142e+01
-4.0061084215470055e-02
-2.8411738749641060e+01
1.1612537997802121e+00
-6.0072438341061329e-01
-2.0404791558443637e+01
-1.9438096072523586e-01
-1.4891342869983440e-01
-2.0921863711286800e+01
5.7400733829085393e+00
-1.2409512874692863e+00
-2.1097485767345795e+01
-2.0328300249320175e+00
1.1318178673216752e+00
-2.3336335273342886e+01
2.7169803056194088e+00
-9.1894473427317980e-01
-2.0561053940278093e+01
-1.6081821187864349e+00
6.3153917073257571e-01
-2.2633010606591391e+01
1.4354079787001098e+01
-8.2257152427256441e-01
-2.7942723027667405e+01
1.4843089844702460e+01
-1.2654466681654770e+00
-2.7036497703778760e+01
5.1553842855571705e+00
-1.5479278723136207e+00
-2.0753689143449009e+01
5.3189101861290871e+00
-1.6854062755777972e+00
-2.0483839559400248e+01
5.1646595144445506e-01
-8.7056121514010365e-01
-2.0676271521281713e+01
-5.5981940875040737e-01
-4.6973436336811386e-01
-2.1218702822282264e+01
1.5093249144964895e+01
-1.8927814300808661e+00
-2.7016821017792232e+01
1.3988961521856076e+01
-6.9337486614062560e-01
-2.9589301392228929e+01
1.4619034984807963e-01
-8.8521355459606210e-01
-2.0918638941284986e+01
-1.0789877374127624e+01
-1.5578727907909968e+00
-1.2413662855101967e+01
-1.3543317040416334e+00
-6.7898009921215130e-01
-2.1511436802810458e+01
3.8790503332144826e+00
-2.1856701323275662e+00
-2.0321649335766992e+01
-9.2715157082375210e-01
-1.1442665433473129e+00
-2.0860565009644294e+01
1.4466871268316769e+01
-2.1381769750361865e+00
-2.8655143633183698e+01
1.4172964634150286e+01
-2.0782774401498179e+00
-2.8409461448006141e+01
-1.3956569423682490e+00
-1.0075659815006865e+00
-2.1293236808795612e+01
-1.8475850840463006e+00
-8.0059030667388065e-01
-2.1759808582625055e+01
2.0758099605653428e+00
-2.1704221991889661e+00
-2.0309931108806179e+01
-1.0980582176781652e+01
-1.6775418801882109e+00
-1.2535220646822040e+01
1.5249706455366768e+01
-3.8414418466928324e+00
-2.4237080145479908e+01
-4.0635637673931786e+00
9.0043339587626914e-01
-2.5850387459900464e+01
3.2471338519938170e-01
-1.8266713793218601e+00
-2.0399513660116583e+01
-7.4985898005995411e-01
-1.5266974259263091e+00
-2.0819379286551623e+01
1.4865821187816497e+00
-2.1606121548626280e+00
-2.0356794276552286e+01
-3.3073509024859136e+00
-3.6899775265800061e-01
-2.2915152307287126e+01
4.1326852198169145e-01
-2.0447839366899321e+00
-2.0462156843416999e+01
4.8822902509725891e-01
-2.0731003567856705e+00
-2.0430568772015128e+01
-5.9587348355294578e+00
5.2681123232672391e+00
-3.9421371008348707e+01
2.7864807037622528e-02
-1.9826020698796993e+00
-2.0587745891918019e+01
2.1957998063449962e+00
-2.7088649618123370e+00
-1.9561293807686642e+01
-3.0618558284292323e+00
-7.8330752439814366e-01
-2.2393651756660418e+01
1.4907480093002798e+01
-3.8954447427680727e+00
-2.5890191825669866e+01
-3.6915761413253296e+00
-4.2357455081257728e-01
-2.3398026829825529e+01
-2.8542832621080381e+00
-1.3100998150841665e+00
-2.1614282242122208e+01
8.6469619504004591e-01
-2.6248369060005134e+00
-1.9743401774772050e+01
-2.8000944342568324e+00
-1.3123739371989138e+00
-2.1625149084923663e+01
-2.7975496853837680e+00
-1.3563081725758861e+00
-2.1568996614074589e+01
-2.7766356718698950e+00
-1.3864526210865922e+00
-2.1566954836254567e+01
2.8132650004390229e+00
-3.2023411890787221e+00
-1.9849027214388066e+01
-8.8684534097193501e-01
-2.2095642251305145e+00
-2.0529549388879690e+01
-1.1469570963551445e+00
-2.3360722212899074e+00
-2.0331149481144347e+01
-1.0848424273021191e+00
-2.4670108549612335e+00
-2.0240625180421400e+01
-3.4912144849101812e-01
-2.8917325578654824e+00
-2.0329022974212840e+01
-3.9172331283572417e+00
-1.0664208566077340e+00
-2.3929395975098132e+01
-8.0262913482716147e-01
-2.7999577941073266e+00
-2.0479284423989480e+01
-6.8270199481829392e+00
2.7180447829857486e+00
-3.5500277231926376e+01
1.1441911942724749e+01
-4.6090543472896419e+00
-2.5455055670772868e+01
1.6156437451417263e+00
-3.6391708271385039e+00
-2.0269774153490239e+01
2.9866075318562588e+00
-3.9221157566286409e+00
-2.0643941353686902e+01
-7.2446928182411714e+00
2.3095865981919936e+00
-3.4931587439227791e+01
-6.8268261578148062e+00
2.0741098106855853e+00
-3.4639986259166825e+01
2.8492672366480796e+00
-3.9734825970319405e+00
-2.0723897250382244e+01
-4.0441682358598801e+00
-1.8509784056979546e+00
-2.2075452286165575e+01
-1.8577449340879835e+00
-2.6848202863761674e+00
-2.1511642913667611e+01
-1.6474185360264668e-01
-3.5052146329519700e+00
-2.0598319579787599e+01
-3.7786753705692266e-01
-3.4381708044135695e+00
-2.0698389344711060e+01
2.2164067767987623e+00
-4.2470745836313615e+00
-2.0648244474765335e+01
9.8906035893812652e-02
-3.7996596911882894e+00
-2.0813170032766376e+01
-1.7637018610108304e+00
-3.2474112753884783e+00
-2.1889547047432927e+01
-2.3701467090977610e+00
-3.0437985093665900e+00
-2.2364142159851237e+01
-2.3299845220341369e+00
-3.1052558999901310e+00
-2.2354791352350581e+01
4.0753371227198920e-01
-4.1865016884623767e+00
-2.0990747361286299e+01
-2.4582125215438309e+00
-3.2766935842353782e+00
-2.2682027278987110e+01
1.7434204821233110e-01
-4.2713337050527977e+00
-2.1263227175570368e+01
-4.7176765610446758e-01
7.6108916382406889e+01
-7.8621239874981626e+01
6.7389838169330361e+00
3.8040377186057306e+01
-4.3840775090827670e+01
6.2378171985144153e+00
3.7469954121091739e+01
-4.3646970177844430e+01
-2.7485321107647449e+00
3.2541388424519077e+01
-4.0067411592661188e+01
6.8073671825326247e+00
3.7399942697189843e+01
-4.5228384519402496e+01
-1.6852694626869451e+00
3.2446673047297324e+01
-4.0940689937324208e+01
-2.7381508128378820e+00
3.2273211363339030e+01
-4.1054821974263241e+01
2.2967344273163457e+00
3.1143064475364298e+01
-3.9867802922966717e+01
6.3674041631827993e+00
3.5659009147798429e+01
-4.5333548614043806e+01
-2.4874407610001379e+00
3.1550218624971112e+01
-4.0928479014955414e+01
3.3699210156559019e+01
7.8582332608366301e+01
-9.1750596726634441e+01
-7.7888600267469232e-01
3.0382211482278059e+01
-4.0353998483693182e+01
8.7162585460497577e-01
3.0694360175665476e+01
-4.0765439566073894e+01
-7.7590296360710453e-01
2.9738356844501290e+01
-4.0236858309776323e+01
-3.5985877417679896e-01
2.7947697171722137e+01
-3.9177246828488641e+01
-2.5857236525157788e-02
2.8107130025275399e+01
-3.9341314483843014e+01
5.9194999333041425e+00
3.0452028596229898e+01
-4.1897150998916594e+01
-7.6805945606211201e-01
2.8301273156980972e+01
-3.9483771087267975e+01
5.1060192432364107e-02
2.6944504372863005e+01
-3.8812547669438793e+01
2.4611220855974731e+00
2.6129793972078044e+01
-3.9143312998802294e+01
4.9736113515787883e+00
2.7010043533843582e+01
-4.0458657476915960e+01
6.2238910181543687e+00
2.6766270898513330e+01
-4.0797162040082625e+01
2.8787757951193127e+00
2.6029676035967899e+01
-4.0267155834045305e+01
7.8266775810554656e-01
2.5215414606645780e+01
-4.0114309865323108e+01
1.4074661930011265e+01
2.9670464613880878e+01
-4.7416834980393354e+01
1.0828337739627221e+01
2.7639009089869791e+01
-4.4540320838921737e+01
1.2268236049409007e+01
1.6670748840649566e+01
-3.0255142224307942e+01
-6.0830299299205652e+00
2.1928373934725784e+01
-3.6692257535554170e+01
7.9923088697268794e+00
9.0807675719200667e+00
-2.0744426318514979e+01
-7.0983361704787269e+00
2.1637107842416416e+01
-3.6508609067371964e+01
1.3252729405738688e+01
1.5148964465855506e+01
-2.9138272129896208e+01
1.3222394166301671e+01
1.5006285703256232e+01
-2.9040788741981014e+01
8.5182673004422327e+00
8.7815692805078811e+00
-2.0783682168373506e+01
6.7077806148891055e+00
2.6034552313934512e+01
-4.3421990714739820e+01
-7.8305765650062895e+00
2.1196076277819564e+01
-3.6239660780325906e+01
7.3219927860856222e+00
2.7872530679919286e+01
-4.6102078243678875e+01
1.4545207194047650e+01
2.9456476069565920e+01
-4.8867784318157135e+01
1.6890895007036335e+01
3.0036755640523971e+01
-4.9992018509794931e+01
6.1451274358828059e+00
2.6310666133109113e+01
-4.4162609781687721e+01
1.0050233995040630e+01
2.6859862895155764e+01
-4.5305385286847120e+01
-3.0589640218316729e+00
2.2392056564151225e+01
-3.8499217024712529e+01
1.0279215879970465e+01
2.5885838175170406e+01
-4.5325617487800670e+01
1.1586525952956114e+01
2.6602626949650272e+01
-4.6658112668645643e+01
9.0021135602063591e+00
2.5926828679295404e+01
-4.5618243248541255e+01
1.2206182315129166e+01
1.6065042840748145e+01
-3.2230514531168602e+01
5.3795655520116377e+00
2.5196385058023530e+01
-4.4466481271602866e+01
1.2240366863603830e+01
9.7346014766114273e+00
-2.3622960968497324e+01
4.0007510241897837e+00
2.4868465295815319e+01
-4.4168715652612669e+01
3.8349429427100477e+00
2.4396889131504082e+01
-4.3589783222741815e+01
1.1640836358361147e+01
2.6175272103034949e+01
-4.6872787135642902e+01
1.4848555837491229e+01
2.7115264350099377e+01
-4.8812267161853825e+01
1.2657449535704329e+01
2.7305050040258998e+01
-4.9474879873554272e+01
-3.3026393199716488e+00
2.1540427309326148e+01
-4.0128588878288433e+01
-2.0437400635116254e+00
2.1847657345269752e+01
-4.0904165607241140e+01
6.4391035759756150e+00
2.4658222893307489e+01
-4.6556772008944812e+01
5.0307515779110927e+00
2.3016502786648672e+01
-4.3638966051981960e+01
-2.2175385807932284e+00
2.1410655439941209e+01
-4.1704481482657187e+01
1.0985603696822924e+01
1.0492303245097709e+01
-2.7079017545636674e+01
-7.2559176413820738e+00
1.9338271747057224e+01
-3.8118467587139250e+01
-2.2526669380038888e+00
2.1187554967317226e+01
-4.1728108827862073e+01
-8.3518916940684491e+00
1.8848088012806663e+01
-3.7698866335184249e+01
-3.3869187240171228e+00
2.0606725032287272e+01
-4.1017537698696273e+01
1.2187861601455889e+01
9.6960294999428527e+00
-2.6896451633970184e+01
-4.6239835626365160e+00
1.9881382336578049e+01
-4.0428594209778254e+01
-3.2868925088001930e+00
2.0193284914706023e+01
-4.1430746052029598e+01
1.1412134005402420e+01
1.3144816452040114e+01
-3.3686108091541087e+01
1.3619072920973101e+01
2.3780945703851405e+01
-5.1129476946404459e+01
1.4444453812852128e+01
1.1150285223778825e+01
-3.2029573987074230e+01
9.3889471394142987e+00
2.2142379048817144e+01
-5.0049207868328558e+01
1.2055716874303741e+01
5.1486024392322927e+00
-2.2389850547575190e+01
1.2055716874303741e+01
5.1486024392322927e+00
-2.2389850547575190e+01
9.9603506247454181e+00
2.2847780091628668e+01
-5.1713928000522962e+01
1.4180307026934553e+00
1.9917560198084139e+01
-4.6149236431057020e+01
1.2289448393563918e+01
9.1681875808312192e+00
-3.1878168418817570e+01
1.2289448393563918e+01
9.1681875808312192e+00
-3.1878168418817570e+01
1.2289448393563918e+01
9.1681875808312192e+00
-3.1878168418817570e+01
1.3271754129486864e+01
4.5082764928478465e+00
-2.4338334619874683e+01
1.3642334038061501e+01
2.2029654443218366e+01
-5.5869112716628429e+01
1.8132648972749205e+01
2.0870952732817926e+01
-5.6088754642916463e+01
1.8827895187756528e+01
2.1127502874073262e+01
-5.7866721760981221e+01
1.8827895187756528e+01
2.1127502874073262e+01
-5.7866721760981221e+01
-5.4600562793157641e+00
1.6367057794853935e+01
-4.3053405309784999e+01
1.3351308316878239e+01
2.9997885270339104e+00
-2.3773313793739021e+01
1.4335209268568336e+01
2.4249613733052340e+00
-2.4234838875725352e+01
1.2609926224220350e+01
4.5160187000875922e+00
-2.7622941206025921e+01
2.6639124628228115e+00
2.0691890608830366e+00
-2.1012603722291935e+01
2.3186395338457673e+00
1.8291253294396632e+00
-2.0634431942231011e+01
-2.4023848163655818e-02
2.8483636842070754e+00
-2.2279740390494215e+01
-2.5679014573540238e-01
2.8497768038290423e+00
-2.2291291981877770e+01
-2.3628580823407977e-01
1.6226069819852480e+01
-5.0809867997921614e+01
1.4924983971150674e+00
1.8488683977669964e+00
-2.0812334275671311e+01
-5.3202584380917550e-01
1.5837956859972333e+01
-5.0000992528083856e+01
8.6846331279421052e-01
2.1940085050637013e+00
-2.1389795378480297e+01
1.9423669887499824e+00
1.3758582026487960e+00
-2.0502810547554070e+01
1.3381921223642792e+01
2.6356567217461855e+00
-2.8034670168162418e+01
1.3331912533963049e+01
2.1215389586437952e+00
-2.7081308654511293e+01
1.4516438960647198e+01
-5.9615643781192240e-01
-2.1763512806764666e+01
1.3835450481462894e+01
1.0083174781037656e+00
-2.5708505394877768e+01
3.1103694442848604e+00
7.3312292799443013e-01
-2.0643716390770567e+01
1.3810059670224927e+01
6.1976349660882057e-01
-2.5183573841137115e+01
1.2956680411963021e+01
2.7368277219520176e+00
-3.0272552498177394e+01
7.2091316130610877e-03
7.0883050961333982e-01
-2.0859854071682300e+01
1.3806764168756507e+01
4.5380486737662878e-01
-2.6442107185498916e+01
1.3986304223382390e+01
2.4794998341366209e-01
-2.6672998451647327e+01
1.4889277499722640e+01
-1.7793981562612604e+00
-2.2004892882912852e+01
-1.3616136848712801e+00
1.3380604106016472e+00
-2.2390867353126620e+01
1.3991283673133664e+01
-5.6313192078487007e-02
