5 2335 5621
2.2412
0.235892
0.0962553
2.27028
0.312718
0.082294
2.29271
0.263952
0.0978684
2.27344
-0.298599
0.241334
2.09504
0.301916
0.0997811
2.26179
0.473416
0.0573215
2.36313
-0.746202
0.358099
2.24576
0.351928
0.0929278
2.27637
-0.331054
0.262937
2.06633
0.694493
0.0420419
2.34193
0.990751
-0.0189555
2.24562
0.135302
0.201841
2.28444
0.0503089
0.22578
2.25575
0.220443
0.190945
2.2946
-0.277027
0.324997
2.29663
-0.331974
0.331563
2.12185
0.0758841
0.236768
2.25656
-0.131846
0.296288
2.23603
-0.185969
0.31259
2.24086
0.172943
0.222105
2.25603
0.115048
0.240633
2.2441
1.00319
0.0180494
2.24782
0.032445
0.266455
2.21564
1.00311
0.0283105
2.24673
0.150222
0.302305
2.17181
0.586861
0.228206
2.21883
0.833299
0.170605
2.31487
0.157396
0.347019
2.23703
0.151295
0.366298
2.22255
1.29126
0.10577
2.48707
0.0950474
0.397679
2.15307
0.643198
0.258564
2.18345
0.541748
0.307233
2.14222
0.946469
0.221078
2.29078
0.614399
0.309837
2.13274
0.633826
0.322112
2.12438
0.957807
0.259134
2.28969
0.406021
0.386252
2.05556
0.590022
0.340119
2.0994
0.533942
0.363341
2.07902
1.04944
0.253339
2.26235
0.683374
0.333665
2.10233
0.589818
0.358293
2.07977
0.554918
0.376358
2.0617
0.67703
0.351916
2.08805
0.163414
0.483752
1.95696
0.619168
0.373259
2.06518
0.665071
0.362178
2.07095
0.72131
0.367471
2.06893
0.619136
0.394663
2.03541
0.498098
0.426347
2.00143
0.593225
0.407247
2.02618
0.460303
0.470178
1.96804
0.238799
0.527135
1.90961
0.742138
0.405724
2.02172
0.530082
0.464062
1.96198
0.843417
0.412565
2.01014
0.381782
0.52811
1.89899
0.406232
0.521402
1.90215
0.228829
0.579688
1.84771
0.558427
0.5077
1.92101
0.583581
0.504782
1.91213
0.263668
0.593788
1.82715
0.435601
0.556613
1.87554
0.850474
0.452376
1.94265
0.306742
0.592962
1.81973
0.760711
0.482638
1.91709
0.425862
0.594759
1.82178
0.410657
0.623282
1.79265
0.74148
0.53956
1.84454
-0.208165
-0.728502
2.61353
-0.26236
-0.691251
2.61672
0.349367
-0.789686
2.8563
-0.259242
-0.625474
2.65131
-0.280988
-0.592844
2.6414
0.0419408
-0.666975
2.76766
-0.309554
-0.556123
2.70288
-0.218313
-0.570065
2.73744
-0.248366
-0.541226
2.70951
0.829507
-0.598426
2.22632
-0.684822
-0.482207
2.89007
0.889391
-0.604232
2.22047
-0.684553
-0.453572
2.79093
-0.0875231
-0.520559
2.79554
0.301325
-0.604922
2.94412
0.845388
-0.549569
2.22793
-0.380239
-0.438787
2.77145
0.247082
-0.561262
2.92842
-1.01776
-0.251679
2.70955
0.00431344
-0.479962
2.87491
1.24896
-0.546902
2.10356
0.715874
-0.475791
2.30113
-0.34022
-0.320378
2.73109
0.0250241
-0.42049
2.91441
1.18241
-0.508476
2.13294
1.3058
-0.523506
2.13742
-0.249152
-0.317541
2.86528
-0.221169
-0.285746
2.88805
1.08756
-0.445686
2.17162
0.92087
-0.403868
2.23558
-0.538837
-0.108445
2.53671
0.942992
-0.375803
2.22571
-0.0813513
-0.218533
2.69851
0.815707
-0.345443
2.26147
-0.00205133
-0.214355
2.68187
1.14957
-0.381945
2.14812
-0.744423
0.0407687
2.01983
-0.00855791
-0.176113
2.55889
-0.0124766
-0.164385
2.58772
-0.761219
0.0864126
1.93673
-0.0122846
-0.132705
2.54604
1.11751
-0.337231
2.16297
-0.742267
0.077372
2.03031
-0.049092
-0.128402
2.60805
-0.475662
-0.00216064
2.36139
0.196097
-0.145678
2.53564
0.825002
-0.259267
2.27347
1.07224
-0.307776
2.17799
-0.207148
-0.0455759
2.42535
-0.156623
-0.0576516
2.45354
0.79191
-0.243799
2.28379
1.14301
-0.30886
2.16392
1.16682
-0.315464
2.15974
-0.232596
-0.0195198
2.38075
1.04582
-0.282312
2.20672
-0.460529
0.0524123
2.32776
-0.339644
0.0253764
2.33612
-0.03247
-0.0480996
2.44156
0.132821
-0.0923306
2.49126
0.154863
-0.0481838
2.45516
0.111303
-0.0250931
2.43109
-0.824995
0.216725
2.01898
0.267346
-0.0499107
2.45455
-0.117688
0.0480754
2.33613
0.34714
-0.0499
2.42525
1.01981
-0.1987
2.22172
-0.299825
0.109548
2.25172
0.23231
-0.0122646
2.39512
0.396311
-0.0475366
2.42365
-0.0798413
0.0704739
2.33048
0.998481
-0.175917
2.22893
-0.243093
0.118527
2.23544
-0.0170298
0.0685549
2.29843
0.339167
-0.010231
2.37845
0.398872
-0.0117641
2.37366
-0.131307
0.127111
2.25076
-0.0550169
0.108186
2.2597
0.992737
-0.135526
2.22504
0.4318
0.0111932
2.35051
0.316025
0.0783807
2.2743
0.400706
0.0598545
2.28955
-0.308915
0.234601
2.11025
0.273262
0.0977266
2.2423
0.480371
0.0628517
2.35439
1.49029
-0.165698
2.30053
0.19266
0.183052
2.28994
0.126139
0.225315
2.2689
0.18935
0.210196
2.272
0.0201589
0.257734
2.21631
0.691107
0.108667
2.36535
0.170194
0.24468
2.2435
0.545409
0.164778
2.28448
0.0555382
0.287799
2.1878
0.15652
0.341191
2.23787
0.151458
0.369611
2.21686
0.0963296
0.388659
2.15687
0.54653
0.308506
2.14428
0.607575
0.310637
2.1318
0.366223
0.405773
2.03219
0.551245
0.38242
2.05819
0.490301
0.42552
1.99661
0.219577
0.558884
1.85519
0.720301
0.437945
1.98628
0.346865
0.559309
1.86412
0.383622
0.557986
1.87328
0.733687
0.511509
1.8938
0.713512
0.542795
1.8501
-0.19439
0.0340216
2.34969
0.245405
0.551666
1.87585
0.455104
0.635311
1.82272
-0.216857
-0.728187
2.61965
-0.257575
-0.685062
2.61661
-0.0851716
-0.704092
2.68639
-0.0935561
-0.687219
2.68297
0.268559
-0.749954
2.85082
0.0471796
-0.673781
2.77312
-0.24063
-0.592694
2.68479
0.815811
-0.623353
2.22972
-0.0927034
-0.583934
2.86181
0.371174
-0.683329
2.93668
-0.709525
-0.456672
2.82171
0.26502
-0.524115
2.96358
1.24528
-0.547708
2.11667
-0.0563007
-0.362671
2.9224
0.903489
-0.443813
2.27143
-0.0767922
-0.313082
2.91245
0.944467
-0.38511
2.23123
-0.533318
-0.116633
2.52343
0.87841
-0.364118
2.24943
1.19137
-0.393711
2.12884
-0.00949956
-0.171421
2.60471
1.13961
-0.352584
2.17097
-0.00375638
-0.131142
2.52025
0.192269
-0.152942
2.54091
1.07225
-0.312672
2.17938
0.223688
-0.156264
2.57335
1.04752
-0.276139
2.20396
0.165246
-0.09301
2.54625
0.241628
-0.0973719
2.45915
0.246874
-0.0551242
2.47486
0.251523
-0.0370356
2.45645
-0.0794123
0.0674434
2.33974
0.768912
-0.132683
2.36327
0.263546
-0.00819384
2.34037
-0.0996655
0.0948357
2.2569
0.337209
-0.00716688
2.37714
0.178949
0.0912684
2.33614
0.39494
0.057494
2.29333
0.492961
0.0659418
2.34604
0.547265
0.102828
2.42331
0.70089
0.10454
2.35671
-0.603861
0.449264
2.14382
0.129186
0.297821
2.18193
0.732147
0.15396
2.34925
0.579055
0.196227
2.273
0.174667
0.304374
2.1996
0.0934712
0.333358
2.13639
0.434287
0.25577
2.22501
0.105993
0.379747
2.15238
0.628031
0.268915
2.21091
0.54278
0.312789
2.16528
0.601707
0.314093
2.13103
0.572573
0.353369
2.08835
0.547774
0.387779
2.05321
0.704782
0.36795
2.08694
0.787077
0.409065
2.00895
0.405404
0.524167
1.90585
0.734775
0.446513
1.95452
0.634235
0.483106
1.93669
0.15942
-0.648252
2.76197
0.0799294
-0.580293
2.85091
-0.120781
-0.50534
2.78259
-0.255678
-0.390403
2.81994
-0.297256
-0.299512
2.77306
0.753701
-0.418771
2.29929
-0.5384
-0.133982
2.51969
0.946514
-0.402644
2.23459
0.803356
-0.36288
2.28093
-0.00845186
-0.17193
2.58678
1.13404
-0.335015
2.16813
-0.163107
-0.00496585
2.3941
1.06913
-0.243283
2.20101
-0.209699
0.0584907
2.39007
1.03742
-0.190378
2.20813
-0.189737
0.107044
2.26948
0.240148
0.00545656
2.36778
0.117622
0.0667245
2.32353
0.990553
-0.131909
2.21947
-0.353677
0.197344
2.15741
0.75601
-0.0584074
2.30907
0.438317
0.0350746
2.34155
0.960511
-0.0563652
2.25933
0.355409
0.0980597
2.28008
0.160578
0.234623
2.2414
-0.111332
0.318419
2.28425
0.0712527
0.339785
2.13268
0.436223
0.252377
2.2033
0.520007
0.348658
2.09009
0.54406
0.396458
2.03454
0.874571
-0.155057
2.27111
-0.142037
-0.496831
2.77914
-0.291457
-0.306319
2.74466
-0.115792
-0.184026
2.66464
0.973073
-0.332325
2.22966
-0.470526
-0.0290491
2.41438
0.133427
-0.168203
2.58575
1.19787
-0.313231
2.10463
1.07206
-0.251604
2.19878
0.325237
-0.0884437
2.48332
0.914171
-0.14037
2.28074
1.04692
-0.175374
2.19826
0.656947
-0.0308926
2.38268
1.01901
0.148125
2.2753
0.269343
0.164809
2.33198
-0.82814
-0.986553
2.79635
-0.178996
-0.72687
2.62604
-0.0538496
-0.70629
2.69901
-0.153507
-0.580362
2.72855
-0.214826
-0.509709
2.74114
0.217971
-0.679801
2.83785
-0.103188
-0.54928
2.77191
0.0779359
-0.607138
2.82392
-0.0858208
-0.463479
2.83307
0.879421
-0.603866
2.20186
0.932512
-0.591037
2.18677
1.07618
-0.471922
2.15239
1.20402
-0.496923
2.09819
1.04863
-0.422083
2.17031
-0.0761262
0.0547506
2.33872
0.955056
-0.29977
2.21564
1.07712
-0.0173606
2.19814
0.570157
0.46375
1.98174
0.652972
0.49256
1.93188
-0.78967
-0.851428
2.96237
-0.272298
-0.649155
2.62396
-0.103692
-0.672328
2.69173
0.244838
-0.710614
2.82991
-0.0334727
-0.57037
2.79336
-0.0937981
-0.534482
2.78126
-0.124877
-0.464922
2.81583
-0.0830444
-0.481007
2.82714
-0.746813
0.0119158
2.00434
-0.202192
-0.371083
2.83148
0.960648
-0.583923
2.17966
-0.26255
-0.269038
2.87536
-0.154397
-0.0476408
2.44437
0.82833
-0.386397
2.24353
-0.826173
0.309945
2.11863
-0.111787
0.0419388
2.34882
1.23794
-0.470633
2.08606
1.15815
-0.335151
2.13945
1.03421
-0.264456
2.19282
0.942639
-0.219486
2.22826
0.822961
-0.153606
2.273
0.919738
-0.0452518
2.25017
0.596794
0.380867
2.06724
0.719349
0.392389
2.04049
0.676472
0.42618
2.01173
0.736914
0.432287
1.99416
1.01528
-0.221919
2.21089
-0.879469
-0.723968
2.95093
-0.156458
-0.734024
2.6382
-0.146302
-0.705993
2.64958
-0.153772
-0.602851
2.71384
0.337759
-0.669586
2.91947
-0.0816952
-0.482091
2.82782
-0.157062
-0.412295
2.82716
-0.0549887
-0.446505
2.85652
-0.34057
-0.315781
2.7467
0.302856
-0.543975
2.95598
-0.400738
-0.205644
2.61936
1.14932
-0.497985
2.12211
-0.819347
0.300706
2.14113
1.22813
-0.481605
2.0873
-0.264405
0.320094
2.24543
0.722504
0.391539
2.04113
0.591803
0.490622
1.94482
0.751821
0.422443
2.00895
0.642593
0.490341
1.9406
-0.234605
-0.587431
2.67753
0.00583946
-0.684403
2.74315
0.0813144
-0.465077
2.91196
0.266313
-0.528473
2.95213
1.19987
-0.391293
2.11591
-0.112124
0.302494
2.23556
0.0749886
0.287089
2.22486
0.984687
-0.0886955
2.24503
0.607885
0.142976
2.3232
0.710891
0.414371
2.00884
0.0823188
-0.578545
2.8407
0.312902
-0.596498
2.93096
-0.173541
0.0622302
2.29818
0.946415
-0.330045
2.22555
0.0114184
0.09589
2.3097
0.0353047
0.227233
2.26138
1.05797
0.0365584
2.21871
0.736876
0.394802
2.04059
-0.263269
-0.522498
2.68921
1.0593
-0.421736
2.15953
-0.0682384
0.0637985
2.35227
-0.202079
-0.702368
2.63252
-0.29186
-0.657861
2.61507
0.315906
-0.751028
2.84406
0.12211
-0.718677
2.77556
-0.255809
-0.650603
2.63611
0.912816
-0.59447
2.18956
-0.270047
-0.631158
2.64482
-0.20773
-0.64055
2.6642
0.108529
-0.671724
2.81584
0.263789
-0.685144
2.85943
0.34185
-0.688881
2.89533
1.16228
-0.538199
2.11025
1.1725
-0.525001
2.10986
-0.255688
-0.569639
2.69134
1.1926
-0.51995
2.09704
1.15585
-0.520548
2.11365
-0.124157
-0.581476
2.74428
0.406781
-0.654008
2.94877
0.273666
-0.620882
2.90657
-0.504514
-0.578513
2.96093
1.22609
-0.49514
2.08795
0.104045
-0.584806
2.85165
0.450025
-0.625428
2.98854
0.489761
-0.627342
3.00362
0.481573
-0.609797
3.00478
1.04408
-0.47283
2.1608
0.0635941
-0.551122
2.84909
0.1075
-0.556642
2.86782
0.305347
-0.572144
2.95093
1.2023
-0.443583
2.10167
1.18863
-0.440401
2.11021
1.05957
-0.439231
2.16045
-0.551153
-0.463829
2.84452
-0.101722
-0.486767
2.81336
0.497612
-0.565973
3.04485
0.412349
-0.55015
3.01753
-0.10562
-0.471828
2.8222
0.33599
-0.532347
2.99281
0.526195
-0.557819
3.06107
1.19423
-0.423112
2.10824
0.0945669
-0.492179
2.90347
1.21642
-0.416928
2.0997
1.19002
-0.415036
2.11111
1.20081
-0.413405
2.1057
1.20919
-0.412998
2.10287
-0.100663
-0.423603
2.85329
1.21507
-0.383721
2.10369
1.19913
-0.378163
2.11112
0.853326
-0.315288
2.23618
-0.364564
-0.209719
2.63149
0.149456
-0.223125
2.63978
-0.372552
-0.182226
2.61519
0.161594
-0.217154
2.6404
0.278214
-0.223619
2.63357
1.01081
-0.209805
2.19872
0.785848
-0.174617
2.27816
1.01423
-0.166669
2.20506
0.144862
-0.0774188
2.47663
0.280177
-0.0889408
2.48777
0.158878
-0.0741571
2.47724
-0.0659448
-0.0498166
2.45264
-0.180926
-0.0360272
2.43464
-0.100943
-0.036721
2.43435
-0.269871
-0.00728364
2.39255
-0.000375251
-0.0197363
2.41778
0.2964
-0.0213996
2.40247
-0.0351944
0.00762506
2.39211
-0.0105446
0.00892797
2.38731
0.246097
-0.00823687
2.39579
0.423193
-0.0057197
2.35752
-0.158653
0.042064
2.35083
0.307824
0.0145094
2.3678
-0.345424
0.0798705
2.30436
0.0219469
0.0508521
2.33957
-0.16186
0.0740501
2.31741
0.0484442
0.0586172
2.33528
0.381391
0.0356375
2.3323
-0.229834
0.0889461
2.29933
0.406058
0.0423838
2.31628
0.331809
0.0533565
2.31935
0.238252
0.0633919
2.31435
-0.125892
0.101289
2.29252
0.328365
0.0698014
2.30061
-0.201554
0.119367
2.2659
0.392789
0.0720847
2.28937
-0.172398
0.120002
2.26853
0.311568
0.0934794
2.27973
-0.148074
0.148058
2.23019
0.0753682
0.230098
2.27481
0.051415
0.252699
2.25386
0.571953
0.217838
2.23287
-0.120565
0.320696
2.22907
0.150933
0.293867
2.19828
-0.89545
0.390175
2.17931
1.00754
0.234879
2.24867
-0.140489
0.347376
2.27864
0.944657
0.249883
2.27096
1.05498
0.255995
2.23683
0.558826
0.459628
1.97352
0.589929
0.457969
1.97415
0.199363
0.4976
1.95976
0.575467
0.469134
1.96238
0.213768
0.512204
1.94066
0.539744
0.485496
1.95377
0.231845
0.522277
1.93053
0.242156
0.520874
1.9319
0.18547
0.533864
1.92124
0.247489
0.529789
1.92266
0.568507
0.504295
1.92545
0.649334
0.499781
1.92163
0.355629
0.530556
1.91281
0.538689
0.517724
1.91373
0.357412
0.536534
1.90504
0.348395
0.537642
1.90353
0.654594
0.510203
1.90535
0.230238
0.554937
1.89744
0.245319
0.554345
1.89231
0.346425
0.545006
1.89496
0.671743
0.513021
1.89832
0.382654
0.545159
1.89404
0.700208
0.514769
1.89181
0.387491
0.550791
1.8887
0.675564
0.520868
1.88823
0.693201
0.523747
1.88186
0.254802
0.574003
1.87649
0.696943
0.530635
1.87041
0.732149
0.528998
1.8658
0.208061
0.583689
1.85615
0.382618
0.56876
1.86598
0.707436
0.535357
1.86391
0.387765
0.574489
1.86153
0.20971
0.592335
1.85114
0.220541
0.592211
1.85177
0.422479
0.573456
1.8606
0.727379
0.539634
1.85186
0.74932
0.540805
1.84612
0.38844
0.582149
1.8558
0.401172
0.582276
1.85144
0.369279
0.591331
1.84533
0.744822
0.548234
1.83627
0.413105
0.588622
1.84467
0.245091
0.60451
1.82856
0.433088
0.593309
1.83669
0.459143
0.591989
1.83519
0.469364
0.594462
1.83482
0.267785
0.61848
1.82167
0.472602
0.600474
1.82826
0.328861
0.618894
1.81034
0.459491
0.611056
1.81842
0.282595
0.631707
1.80649
0.459752
0.616978
1.8091
0.417946
0.626172
1.804
0.311767
0.642805
1.79117
0.438579
0.641114
1.78339
0.406094
0.658655
1.76991
0.436749
0.675375
1.74335
0.385209
0.686032
1.74191
-0.265391
-0.69715
2.61077
0.357354
-0.791533
2.841
0.474443
-0.808886
2.88901
0.457121
-0.791597
2.88473
0.424077
-0.780659
2.88579
0.310141
-0.734097
2.85715
0.0167944
-0.676129
2.74897
0.106494
-0.684634
2.7862
0.492523
-0.73984
2.92746
0.160563
-0.684366
2.81229
1.24956
-0.570827
2.10894
0.474705
-0.727262
2.93662
0.115327
-0.670582
2.80841
-0.871143
-0.656934
2.99086
-0.293288
-0.599517
2.63235
0.0813486
-0.651846
2.78214
0.475326
-0.708223
2.94667
1.15146
-0.532904
2.11158
0.342741
-0.663808
2.90339
0.445432
-0.671653
2.95361
0.37095
-0.658378
2.92547
1.20454
-0.518092
2.09585
1.09172
-0.519097
2.14152
1.13998
-0.518101
2.12431
-0.211706
-0.565164
2.72053
0.222971
-0.625477
2.87293
1.16433
-0.508145
2.11226
1.18881
-0.500413
2.10083
0.344898
-0.624208
2.93357
0.507372
-0.646732
3.00217
1.1504
-0.496127
2.12004
0.166344
-0.589082
2.87297
0.384904
-0.621406
2.9564
1.1322
-0.49108
2.13269
0.414723
-0.617386
2.96157
1.0672
-0.48731
2.16371
0.29338
-0.591448
2.93821
0.513384
-0.621321
3.02095
-0.0322568
-0.541623
2.81745
1.05991
-0.47521
2.15778
-0.0722515
-0.525337
2.80192
1.04731
-0.457315
2.16561
0.484128
-0.58101
3.0297
1.13869
-0.444301
2.12271
0.397642
-0.562419
3.00239
0.423895
-0.54447
3.02961
-0.266543
-0.442015
2.75569
0.44377
-0.530502
3.03562
1.08752
-0.414702
2.15124
-0.106933
-0.456367
2.83215
0.402898
-0.524499
3.02977
0.522563
-0.536992
3.07733
-0.131186
-0.44021
2.82515
0.985782
-0.386586
2.19485
1.18709
-0.355698
2.12136
0.515328
-0.454532
3.13279
0.835895
-0.341968
2.23644
0.866923
-0.31116
2.23728
0.276172
-0.245193
2.65378
-0.307057
-0.197546
2.63052
-0.353466
-0.172972
2.61795
-0.32625
-0.152536
2.6106
0.812161
-0.202867
2.26435
0.203489
-0.132531
2.5305
-0.0591308
-0.0874651
2.5018
0.178128
-0.0918105
2.49614
-0.0263476
-0.0734598
2.47823
0.811784
-0.126441
2.27537
-0.0758427
-0.0657151
2.46715
0.113676
-0.0720552
2.46712
-0.0374606
-0.0543236
2.45522
0.604151
-0.0942302
2.36761
-0.204563
-0.0344344
2.43015
0.132603
-0.0629174
2.46101
-0.11153
-0.035297
2.44056
-0.140569
-0.0305614
2.42923
-0.164983
-0.0276499
2.43172
-0.214271
-0.0133386
2.41283
0.097948
-0.0335473
2.44402
0.181177
-0.0258751
2.42554
-0.291587
0.0217015
2.37026
0.106342
-0.0119763
2.4182
0.228504
-0.0186942
2.40883
0.435151
-0.0321274
2.37699
0.0142104
0.0103029
2.38553
0.339885
-0.0146554
2.37845
1.109
-0.0690662
2.17632
-0.417525
0.0759687
2.29372
0.371743
0.0128906
2.3561
0.766669
-0.0182336
2.30012
-0.377135
0.0801231
2.28871
-0.228744
0.0717106
2.32134
0.0578491
0.0476841
2.33739
-0.611192
0.104132
2.49455
-0.324946
0.0839795
2.2965
-0.357268
0.0877867
2.29319
-0.168199
0.0824352
2.29818
-0.0234568
0.0712559
2.32264
-0.150049
0.0866127
2.30805
-0.182937
0.0915847
2.29788
-0.0691657
0.0843442
2.29934
0.37471
0.0455636
2.31699
0.465644
0.0446865
2.29638
-0.0371228
0.0902968
2.29666
0.251432
0.0680903
2.30844
-0.230693
0.11011
2.26737
0.126763
0.0810645
2.30227
0.692798
0.0422787
2.33122
0.213394
0.0850421
2.28273
0.242369
0.0830349
2.29021
0.351877
0.0732229
2.28834
-0.118339
0.115251
2.26844
0.277583
0.0853218
2.28116
0.368856
0.0781967
2.28822
-0.270217
0.136053
2.24405
0.231278
0.0966518
2.27945
0.299092
0.101533
2.26777
0.683489
0.115447
2.35196
0.607312
0.133527
2.31727
0.703045
0.130622
2.34333
0.270121
0.175346
2.32977
0.727295
0.140533
2.33335
0.74621
0.150032
2.32736
0.041856
0.229032
2.26508
0.109714
0.224319
2.2756
-0.823945
0.300793
2.14339
0.172488
0.227186
2.258
0.0694514
0.236994
2.26631
0.0117432
0.25296
2.24557
-0.756971
0.329213
2.25351
0.0710003
0.258056
2.25249
0.146691
0.254085
2.23249
0.124157
0.260851
2.24038
0.0292099
0.271778
2.22319
0.101979
0.264863
2.23731
-0.141974
0.298143
2.24216
0.147369
0.271579
2.21838
0.126881
0.275406
2.21058
0.0623807
0.285628
2.22135
-0.216717
0.315746
2.21699
0.947281
0.223654
2.26792
-0.169278
0.326534
2.25988
0.0258638
0.301371
2.19796
-1.01893
0.398073
2.19584
-0.84865
0.385374
2.18277
-0.152031
0.344839
2.28415
0.0940301
0.311843
2.17436
1.0495
0.253138
2.23895
0.535272
0.309311
2.14194
0.142875
0.367898
2.23717
0.488735
0.339809
2.10686
0.683493
0.3375
2.09486
0.487964
0.358004
2.09452
0.551413
0.355884
2.0899
0.535816
0.366118
2.07663
0.589288
0.360329
2.07724
0.568987
0.371116
2.06799
0.419079
0.388131
2.06628
-0.800593
0.519043
2.08875
0.617362
0.398428
2.02655
0.616973
0.4186
2.01699
0.52713
0.436092
2.0067
0.826163
0.407146
2.00401
0.845065
0.411438
1.99085
0.571353
0.451354
1.98616
0.721217
0.437172
1.98653
0.60169
0.451439
1.97506
0.45988
0.470896
1.96768
0.529024
0.469129
1.96114
0.556841
0.470823
1.96764
0.843277
0.439088
1.958
0.194057
0.508804
1.94713
0.160872
0.513766
1.94149
0.176871
0.512332
1.9422
0.226478
0.514257
1.94039
0.799892
0.473484
1.92297
0.334912
0.532594
1.90338
0.400785
0.52778
1.91035
0.778949
0.49062
1.90673
0.36715
0.546409
1.89396
0.771662
0.50389
1.89006
0.267126
0.55997
1.88666
0.289192
0.559098
1.87628
0.0690118
0.616495
1.99632
0.344551
0.559587
1.87848
0.272094
0.575571
1.87184
0.653957
0.538168
1.87727
0.318325
0.572236
1.86859
0.346204
0.580623
1.8574
0.443234
0.571294
1.85843
0.241834
0.596769
1.85002
0.226389
0.600362
1.84906
0.378147
0.587579
1.84943
0.238449
0.6056
1.83299
0.373099
0.597886
1.83534
0.312855
0.607493
1.82919
0.440774
0.597417
1.83297
0.326988
0.610803
1.82822
0.357454
0.614254
1.81972
0.374205
0.612504
1.8242
0.389324
0.610989
1.82461
0.379408
0.628805
1.8012
0.426615
0.646454
1.78546
0.46209
0.645038
1.77627
0.394604
0.65575
1.77112
0.347715
0.669879
1.76303
0.504413
0.665254
1.74384
-0.243604
-0.0102743
2.39334
0.473308
-0.928157
2.82743
0.442495
-0.895447
2.82377
0.384448
-0.801427
2.84413
0.407153
-0.807306
2.86592
-0.263406
-0.694182
2.60964
0.473587
-0.81164
2.88678
0.356606
-0.787799
2.84311
-0.0841525
-0.70634
2.68595
0.455815
-0.788519
2.88558
0.384316
-0.766951
2.87031
-0.274742
-0.649259
2.62903
0.224559
-0.7248
2.81913
0.253234
-0.728294
2.83095
0.0115941
-0.689607
2.74214
0.96257
-0.58316
2.1776
0.275685
-0.711382
2.84579
0.488347
-0.73319
2.92214
1.01951
-0.567203
2.1548
-0.0265008
-0.648804
2.77562
-0.0056491
-0.648183
2.76251
0.253983
-0.686326
2.85404
1.18009
-0.558629
2.11165
1.07373
-0.556096
2.14542
0.380364
-0.681908
2.91394
1.15053
-0.53392
2.11305
-0.19219
-0.574057
2.70894
1.14076
-0.519464
2.122
-1.20474
-0.507509
2.73103
-0.213771
-0.563625
2.71298
1.16154
-0.50701
2.11127
1.18417
-0.501537
2.09759
-0.195079
-0.550987
2.72695
0.273781
-0.613469
2.91113
0.308418
-0.615621
2.92105
0.167082
-0.592408
2.87161
0.46214
-0.629371
2.99002
0.420035
-0.619096
2.97902
-0.698524
-0.522694
2.91146
1.06083
-0.478371
2.15638
0.51024
-0.619889
3.02128
-0.775372
-0.513455
2.91079
1.18887
-0.470916
2.10763
-0.0397804
-0.536665
2.80722
-0.484305
-0.517703
2.8682
0.314406
-0.582011
2.94969
-0.752913
-0.509605
2.94086
-0.0720201
-0.519152
2.77183
0.216735
-0.563011
2.91221
-1.10486
-0.474786
2.88893
-1.20189
-0.443384
2.79085
-0.691744
-0.487631
2.8905
0.250674
-0.557584
2.93298
0.37097
-0.570463
2.97808
1.04379
-0.453055
2.16179
0.339893
-0.55929
2.97061
0.482502
-0.581146
3.02846
-0.0973849
-0.496919
2.81155
1.1403
-0.444672
2.12761
-0.782644
-0.465493
2.88636
0.393421
-0.563213
3.00526
1.18735
-0.439774
2.11205
0.0883742
-0.509106
2.87038
0.269398
-0.535662
2.95039
0.472914
-0.562634
3.04055
1.20671
-0.430497
2.10117
0.246912
-0.528254
2.96166
0.423177
-0.544762
3.02326
-0.127511
-0.465074
2.8157
0.0125404
-0.478356
2.85853
0.297689
-0.516152
2.98145
0.446316
-0.530488
3.03703
0.517706
-0.538331
3.07705
0.363883
-0.503844
3.00348
0.087947
-0.467138
2.91057
0.866525
-0.368042
2.22516
0.843515
-0.323025
2.24613
-0.261727
-0.314619
2.86624
-0.16213
-0.305107
2.89135
-0.159045
-0.281895
2.91874
0.235163
-0.260575
2.67741
0.266027
-0.264965
2.68977
-0.329173
-0.209239
2.62659
-0.377116
-0.167827
2.60539
0.810448
-0.200864
2.26537
0.234475
